Second,P1_Player,P1_Champion,P1_MinionsKilled,P1_JungleMinionsKilled,P1_X,P1_Y,P1_Team,P1_Position,P2_Player,P2_Champion,P2_MinionsKilled,P2_JungleMinionsKilled,P2_X,P2_Y,P2_Team,P2_Position,Distance_Between_Junglers,MatchId
1320.0,Rynaose,Pantheon,23.0,101.0,10014.0,3993.0,100.0,JUNGLE,tearau,Viego,4.0,159.0,6248.0,3329.0,200.0,JUNGLE,3824.088388099836,NA1_5322728833
1380.0,Rynaose,Pantheon,23.0,101.0,10889.0,4996.0,100.0,JUNGLE,tearau,Viego,4.0,159.0,11082.0,5155.0,200.0,JUNGLE,250.05999280172747,NA1_5322728833
1440.0,Rynaose,Pantheon,25.0,101.0,7699.0,1696.0,100.0,JUNGLE,tearau,Viego,5.0,167.0,2210.0,8460.0,200.0,JUNGLE,8710.959591227593,NA1_5322728833
1500.0,Rynaose,Pantheon,26.0,105.0,720.0,6682.0,100.0,JUNGLE,tearau,Viego,5.0,178.0,2062.0,9702.0,200.0,JUNGLE,3304.748704515973,NA1_5322728833
1560.0,Rynaose,Pantheon,26.0,105.0,788.0,2575.0,100.0,JUNGLE,tearau,Viego,7.0,178.0,1071.0,5815.0,200.0,JUNGLE,3252.335929758794,NA1_5322728833
1620.0,Rynaose,Pantheon,27.0,109.0,3357.0,6914.0,100.0,JUNGLE,tearau,Viego,7.0,178.0,11300.0,7006.0,200.0,JUNGLE,7943.532778304625,NA1_5322728833
1680.0,Rynaose,Pantheon,34.0,113.0,4188.0,1684.0,100.0,JUNGLE,tearau,Viego,8.0,182.0,6103.0,2125.0,200.0,JUNGLE,1965.1223880460982,NA1_5322728833
1740.0,Rynaose,Pantheon,34.0,113.0,8826.0,3780.0,100.0,JUNGLE,tearau,Viego,8.0,182.0,8636.0,4666.0,200.0,JUNGLE,906.1434764980654,NA1_5322728833
1791.0,Rynaose,Pantheon,39.0,113.0,505.0,476.0,100.0,JUNGLE,tearau,Viego,12.0,182.0,1142.0,1658.0,200.0,JUNGLE,1342.7185110811574,NA1_5322728833
0.0,M0cchiB0cchi,MonkeyKing,0.0,0.0,593.0,464.0,100.0,JUNGLE,youngle223,Diana,0.0,0.0,14539.0,14394.0,200.0,JUNGLE,19711.311879223056,NA1_5322718837
60.0,M0cchiB0cchi,MonkeyKing,0.0,0.0,3524.0,6708.0,100.0,JUNGLE,youngle223,Diana,0.0,0.0,10408.0,12348.0,200.0,JUNGLE,8899.385147300907,NA1_5322718837
120.0,M0cchiB0cchi,MonkeyKing,0.0,4.0,7995.0,2353.0,100.0,JUNGLE,youngle223,Diana,0.0,4.0,6959.0,12597.0,200.0,JUNGLE,10296.253299137506,NA1_5322718837
180.0,M0cchiB0cchi,MonkeyKing,0.0,16.0,3492.0,7773.0,100.0,JUNGLE,youngle223,Diana,0.0,16.0,12495.0,6025.0,200.0,JUNGLE,9171.123867880098,NA1_5322718837
240.0,M0cchiB0cchi,MonkeyKing,0.0,28.0,4380.0,14022.0,100.0,JUNGLE,youngle223,Diana,1.0,20.0,10940.0,4205.0,200.0,JUNGLE,11807.077919620926,NA1_5322718837
300.0,M0cchiB0cchi,MonkeyKing,2.0,30.0,7826.0,2294.0,100.0,JUNGLE,youngle223,Diana,1.0,24.0,6265.0,12333.0,200.0,JUNGLE,10159.637887247754,NA1_5322718837
360.0,M0cchiB0cchi,MonkeyKing,2.0,40.0,2609.0,8424.0,100.0,JUNGLE,youngle223,Diana,1.0,40.0,12415.0,6168.0,200.0,JUNGLE,10062.165373318012,NA1_5322718837
420.0,M0cchiB0cchi,MonkeyKing,2.0,44.0,6242.0,2271.0,100.0,JUNGLE,youngle223,Diana,5.0,44.0,8605.0,4251.0,200.0,JUNGLE,3082.883228408108,NA1_5322718837
480.0,M0cchiB0cchi,MonkeyKing,2.0,52.0,5246.0,7410.0,100.0,JUNGLE,youngle223,Diana,5.0,44.0,6413.0,12340.0,200.0,JUNGLE,5066.240124589438,NA1_5322718837
540.0,M0cchiB0cchi,MonkeyKing,2.0,58.0,6722.0,7285.0,100.0,JUNGLE,youngle223,Diana,5.0,56.0,8322.0,7622.0,200.0,JUNGLE,1635.105195392639,NA1_5322718837
600.0,M0cchiB0cchi,MonkeyKing,2.0,66.0,2620.0,8157.0,100.0,JUNGLE,youngle223,Diana,8.0,64.0,11104.0,8546.0,200.0,JUNGLE,8492.913339955849,NA1_5322718837
660.0,M0cchiB0cchi,MonkeyKing,2.0,78.0,8990.0,5444.0,100.0,JUNGLE,youngle223,Diana,8.0,72.0,8049.0,9725.0,200.0,JUNGLE,4383.199972622741,NA1_5322718837
720.0,M0cchiB0cchi,MonkeyKing,2.0,82.0,6191.0,2200.0,100.0,JUNGLE,youngle223,Diana,10.0,80.0,11294.0,6887.0,200.0,JUNGLE,6928.822266446153,NA1_5322718837
780.0,M0cchiB0cchi,MonkeyKing,4.0,90.0,12157.0,2067.0,100.0,JUNGLE,youngle223,Diana,10.0,88.0,5162.0,12399.0,200.0,JUNGLE,12477.189146598685,NA1_5322718837
840.0,M0cchiB0cchi,MonkeyKing,4.0,92.0,2746.0,8108.0,100.0,JUNGLE,youngle223,Diana,12.0,96.0,4817.0,8984.0,200.0,JUNGLE,2248.6478159107087,NA1_5322718837
900.0,M0cchiB0cchi,MonkeyKing,8.0,92.0,8338.0,2519.0,100.0,JUNGLE,youngle223,Diana,12.0,104.0,8446.0,7650.0,200.0,JUNGLE,5132.136494677436,NA1_5322718837
960.0,M0cchiB0cchi,MonkeyKing,9.0,96.0,3209.0,7685.0,100.0,JUNGLE,youngle223,Diana,12.0,116.0,6740.0,12593.0,200.0,JUNGLE,6046.190949680634,NA1_5322718837
1020.0,M0cchiB0cchi,MonkeyKing,9.0,108.0,5684.0,5268.0,100.0,JUNGLE,youngle223,Diana,12.0,132.0,7370.0,6094.0,200.0,JUNGLE,1877.46424732936,NA1_5322718837
1080.0,M0cchiB0cchi,MonkeyKing,10.0,110.0,8112.0,2278.0,100.0,JUNGLE,youngle223,Diana,16.0,136.0,10958.0,3721.0,200.0,JUNGLE,3190.919146578302,NA1_5322718837
1140.0,M0cchiB0cchi,MonkeyKing,10.0,120.0,4659.0,7323.0,100.0,JUNGLE,youngle223,Diana,16.0,136.0,6179.0,12324.0,200.0,JUNGLE,5226.892097604465,NA1_5322718837
1200.0,M0cchiB0cchi,MonkeyKing,10.0,128.0,7376.0,5070.0,100.0,JUNGLE,youngle223,Diana,19.0,144.0,13959.0,13307.0,200.0,JUNGLE,10544.385140917417,NA1_5322718837
1260.0,M0cchiB0cchi,MonkeyKing,10.0,132.0,9729.0,3124.0,100.0,JUNGLE,youngle223,Diana,19.0,156.0,12210.0,3392.0,200.0,JUNGLE,2495.4328281883286,NA1_5322718837
1320.0,M0cchiB0cchi,MonkeyKing,10.0,132.0,10458.0,1496.0,100.0,JUNGLE,youngle223,Diana,27.0,160.0,7405.0,7624.0,200.0,JUNGLE,6846.400002921243,NA1_5322718837
1380.0,M0cchiB0cchi,MonkeyKing,10.0,144.0,4654.0,9588.0,100.0,JUNGLE,youngle223,Diana,38.0,164.0,11350.0,8381.0,200.0,JUNGLE,6803.915416875786,NA1_5322718837
1440.0,M0cchiB0cchi,MonkeyKing,10.0,152.0,5120.0,1515.0,100.0,JUNGLE,youngle223,Diana,40.0,180.0,6457.0,2665.0,200.0,JUNGLE,1763.5387719015423,NA1_5322718837
1500.0,M0cchiB0cchi,MonkeyKing,13.0,152.0,5595.0,1244.0,100.0,JUNGLE,youngle223,Diana,44.0,180.0,6499.0,1454.0,200.0,JUNGLE,928.0711179645664,NA1_5322718837
1560.0,M0cchiB0cchi,MonkeyKing,16.0,152.0,9846.0,5182.0,100.0,JUNGLE,youngle223,Diana,44.0,188.0,9992.0,5744.0,200.0,JUNGLE,580.6548027873359,NA1_5322718837
1620.0,M0cchiB0cchi,MonkeyKing,27.0,152.0,4766.0,4348.0,100.0,JUNGLE,youngle223,Diana,53.0,203.0,5169.0,9835.0,200.0,JUNGLE,5501.779530297447,NA1_5322718837
1680.0,M0cchiB0cchi,MonkeyKing,27.0,156.0,2916.0,5203.0,100.0,JUNGLE,youngle223,Diana,54.0,215.0,12415.0,11722.0,200.0,JUNGLE,11520.779574317008,NA1_5322718837
1740.0,M0cchiB0cchi,MonkeyKing,27.0,156.0,1058.0,788.0,100.0,JUNGLE,youngle223,Diana,59.0,215.0,1871.0,2049.0,200.0,JUNGLE,1500.363289340285,NA1_5322718837
1749.0,M0cchiB0cchi,MonkeyKing,27.0,156.0,1058.0,788.0,100.0,JUNGLE,youngle223,Diana,59.0,215.0,1282.0,1267.0,200.0,JUNGLE,528.7882373880872,NA1_5322718837
0.0,MuteAll4Sanity,Udyr,0.0,0.0,593.0,464.0,100.0,JUNGLE,Katshote,Pantheon,0.0,0.0,14539.0,14394.0,200.0,JUNGLE,19711.311879223056,NA1_5322704482
60.0,MuteAll4Sanity,Udyr,0.0,0.0,4528.0,7193.0,100.0,JUNGLE,Katshote,Pantheon,0.0,0.0,10073.0,5759.0,200.0,JUNGLE,5727.4235918081,NA1_5322704482
120.0,MuteAll4Sanity,Udyr,0.0,4.0,7996.0,5235.0,100.0,JUNGLE,Katshote,Pantheon,0.0,0.0,12244.0,6491.0,200.0,JUNGLE,4429.790062745637,NA1_5322704482
180.0,MuteAll4Sanity,Udyr,0.0,16.0,3439.0,7847.0,100.0,JUNGLE,Katshote,Pantheon,0.0,12.0,7643.0,10953.0,200.0,JUNGLE,5226.935239698307,NA1_5322704482
240.0,MuteAll4Sanity,Udyr,0.0,28.0,5585.0,8974.0,100.0,JUNGLE,Katshote,Pantheon,0.0,19.0,4832.0,10605.0,200.0,JUNGLE,1796.4325759682715,NA1_5322704482
300.0,MuteAll4Sanity,Udyr,1.0,32.0,4646.0,3879.0,100.0,JUNGLE,Katshote,Pantheon,0.0,19.0,12102.0,6827.0,200.0,JUNGLE,8017.645539683081,NA1_5322704482
360.0,MuteAll4Sanity,Udyr,3.0,36.0,3358.0,11202.0,100.0,JUNGLE,Katshote,Pantheon,0.0,31.0,14078.0,14249.0,200.0,JUNGLE,11144.622425187854,NA1_5322704482
420.0,MuteAll4Sanity,Udyr,3.0,40.0,3479.0,10501.0,100.0,JUNGLE,Katshote,Pantheon,1.0,35.0,3061.0,12700.0,200.0,JUNGLE,2238.375527028474,NA1_5322704482
480.0,MuteAll4Sanity,Udyr,10.0,40.0,3507.0,2413.0,100.0,JUNGLE,Katshote,Pantheon,5.0,35.0,4705.0,9878.0,200.0,JUNGLE,7560.517773274526,NA1_5322704482
540.0,MuteAll4Sanity,Udyr,10.0,52.0,8728.0,5452.0,100.0,JUNGLE,Katshote,Pantheon,5.0,39.0,11710.0,5708.0,200.0,JUNGLE,2992.968426161559,NA1_5322704482
600.0,MuteAll4Sanity,Udyr,10.0,62.0,3172.0,7386.0,100.0,JUNGLE,Katshote,Pantheon,5.0,39.0,9918.0,11931.0,200.0,JUNGLE,8134.220368295907,NA1_5322704482
660.0,MuteAll4Sanity,Udyr,10.0,72.0,8552.0,6850.0,100.0,JUNGLE,Katshote,Pantheon,5.0,51.0,8476.0,7050.0,200.0,JUNGLE,213.95326592506132,NA1_5322704482
720.0,MuteAll4Sanity,Udyr,10.0,72.0,3091.0,9836.0,100.0,JUNGLE,Katshote,Pantheon,5.0,56.0,10918.0,8670.0,200.0,JUNGLE,7913.373806411523,NA1_5322704482
780.0,MuteAll4Sanity,Udyr,10.0,76.0,10062.0,5041.0,100.0,JUNGLE,Katshote,Pantheon,5.0,63.0,13038.0,2136.0,200.0,JUNGLE,4158.798023467839,NA1_5322704482
840.0,MuteAll4Sanity,Udyr,16.0,84.0,7492.0,4875.0,100.0,JUNGLE,Katshote,Pantheon,10.0,67.0,11208.0,6924.0,200.0,JUNGLE,4243.472281045323,NA1_5322704482
900.0,MuteAll4Sanity,Udyr,20.0,84.0,8402.0,5053.0,100.0,JUNGLE,Katshote,Pantheon,10.0,83.0,9673.0,5516.0,200.0,JUNGLE,1352.7046980032264,NA1_5322704482
960.0,MuteAll4Sanity,Udyr,20.0,92.0,7308.0,6956.0,100.0,JUNGLE,Katshote,Pantheon,10.0,83.0,7510.0,7037.0,200.0,JUNGLE,217.63501556505102,NA1_5322704482
1020.0,MuteAll4Sanity,Udyr,20.0,100.0,4077.0,6092.0,100.0,JUNGLE,Katshote,Pantheon,11.0,83.0,8059.0,9820.0,200.0,JUNGLE,5454.750956734872,NA1_5322704482
1080.0,MuteAll4Sanity,Udyr,20.0,104.0,5116.0,10341.0,100.0,JUNGLE,Katshote,Pantheon,11.0,95.0,2820.0,11388.0,200.0,JUNGLE,2523.4549728497236,NA1_5322704482
1140.0,MuteAll4Sanity,Udyr,20.0,112.0,3695.0,6369.0,100.0,JUNGLE,Katshote,Pantheon,11.0,99.0,12347.0,6488.0,200.0,JUNGLE,8652.818326996125,NA1_5322704482
1200.0,MuteAll4Sanity,Udyr,20.0,119.0,9046.0,6721.0,100.0,JUNGLE,Katshote,Pantheon,11.0,107.0,9620.0,10233.0,200.0,JUNGLE,3558.598038553947,NA1_5322704482
1260.0,MuteAll4Sanity,Udyr,20.0,119.0,9142.0,7973.0,100.0,JUNGLE,Katshote,Pantheon,11.0,107.0,8341.0,7860.0,200.0,JUNGLE,808.9313938771322,NA1_5322704482
1320.0,MuteAll4Sanity,Udyr,20.0,127.0,9091.0,4002.0,100.0,JUNGLE,Katshote,Pantheon,11.0,111.0,11280.0,8328.0,200.0,JUNGLE,4848.298361280997,NA1_5322704482
1380.0,MuteAll4Sanity,Udyr,27.0,127.0,11759.0,4342.0,100.0,JUNGLE,Katshote,Pantheon,16.0,123.0,9466.0,8110.0,200.0,JUNGLE,4410.858533210967,NA1_5322704482
1440.0,MuteAll4Sanity,Udyr,27.0,127.0,3793.0,6220.0,100.0,JUNGLE,Katshote,Pantheon,18.0,123.0,12086.0,1600.0,200.0,JUNGLE,9493.063204256043,NA1_5322704482
1500.0,MuteAll4Sanity,Udyr,27.0,143.0,4824.0,10556.0,100.0,JUNGLE,Katshote,Pantheon,18.0,123.0,6478.0,9621.0,200.0,JUNGLE,1899.9844736207715,NA1_5322704482
1560.0,MuteAll4Sanity,Udyr,27.0,151.0,10213.0,6159.0,100.0,JUNGLE,Katshote,Pantheon,18.0,127.0,10435.0,6180.0,200.0,JUNGLE,222.9910312097776,NA1_5322704482
1620.0,MuteAll4Sanity,Udyr,27.0,151.0,5923.0,3512.0,100.0,JUNGLE,Katshote,Pantheon,18.0,127.0,10111.0,2537.0,200.0,JUNGLE,4299.996395347326,NA1_5322704482
1680.0,MuteAll4Sanity,Udyr,30.0,159.0,13120.0,10374.0,100.0,JUNGLE,Katshote,Pantheon,18.0,127.0,13494.0,5065.0,200.0,JUNGLE,5322.157175431782,NA1_5322704482
1740.0,MuteAll4Sanity,Udyr,37.0,159.0,12638.0,12035.0,100.0,JUNGLE,Katshote,Pantheon,25.0,127.0,13353.0,11437.0,200.0,JUNGLE,932.1099720526543,NA1_5322704482
1800.0,MuteAll4Sanity,Udyr,37.0,163.0,12603.0,9452.0,100.0,JUNGLE,Katshote,Pantheon,25.0,127.0,13392.0,9168.0,200.0,JUNGLE,838.5564977984488,NA1_5322704482
1860.0,MuteAll4Sanity,Udyr,41.0,163.0,12346.0,12919.0,100.0,JUNGLE,Katshote,Pantheon,25.0,127.0,14340.0,14391.0,200.0,JUNGLE,2478.471303041453,NA1_5322704482
1860.0,MuteAll4Sanity,Udyr,41.0,163.0,12346.0,12919.0,100.0,JUNGLE,Katshote,Pantheon,25.0,127.0,14340.0,14391.0,200.0,JUNGLE,2478.471303041453,NA1_5322704482
0.0,BelVethsBBDaddy,Belveth,0.0,0.0,593.0,464.0,100.0,JUNGLE,Mtbkiller,Jax,0.0,0.0,14539.0,14394.0,200.0,JUNGLE,19711.311879223056,NA1_5322656392
60.0,BelVethsBBDaddy,Belveth,0.0,0.0,6062.0,8205.0,100.0,JUNGLE,Mtbkiller,Jax,0.0,0.0,10145.0,13394.0,200.0,JUNGLE,6602.772902349437,NA1_5322656392
120.0,BelVethsBBDaddy,Belveth,0.0,0.0,5284.0,11562.0,100.0,JUNGLE,Mtbkiller,Jax,1.0,0.0,11966.0,13249.0,200.0,JUNGLE,6891.668375654766,NA1_5322656392
180.0,BelVethsBBDaddy,Belveth,0.0,11.0,8801.0,2382.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,8.0,7053.0,11255.0,200.0,JUNGLE,9043.540954736702,NA1_5322656392
240.0,BelVethsBBDaddy,Belveth,2.0,12.0,2978.0,7326.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,16.0,10184.0,6003.0,200.0,JUNGLE,7326.442861307252,NA1_5322656392
300.0,BelVethsBBDaddy,Belveth,2.0,20.0,1010.0,545.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,24.0,7867.0,5317.0,200.0,JUNGLE,8354.066853934077,NA1_5322656392
360.0,BelVethsBBDaddy,Belveth,2.0,28.0,3369.0,8745.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,28.0,12294.0,1409.0,200.0,JUNGLE,11553.03081446596,NA1_5322656392
420.0,BelVethsBBDaddy,Belveth,3.0,32.0,4072.0,9560.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,32.0,6213.0,9492.0,200.0,JUNGLE,2142.0795970271506,NA1_5322656392
480.0,BelVethsBBDaddy,Belveth,4.0,36.0,3383.0,11049.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,34.0,6156.0,12381.0,200.0,JUNGLE,3076.3213421227633,NA1_5322656392
540.0,BelVethsBBDaddy,Belveth,5.0,42.0,6226.0,6510.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,40.0,6594.0,6208.0,200.0,JUNGLE,476.0546187151218,NA1_5322656392
600.0,BelVethsBBDaddy,Belveth,6.0,47.0,8644.0,2754.0,100.0,JUNGLE,Mtbkiller,Jax,2.0,48.0,10180.0,5952.0,200.0,JUNGLE,3547.7457631572192,NA1_5322656392
660.0,BelVethsBBDaddy,Belveth,14.0,50.0,1774.0,9830.0,100.0,JUNGLE,Mtbkiller,Jax,4.0,56.0,8672.0,8819.0,200.0,JUNGLE,6971.694557279457,NA1_5322656392
720.0,BelVethsBBDaddy,Belveth,14.0,54.0,5372.0,7199.0,100.0,JUNGLE,Mtbkiller,Jax,4.0,59.0,3735.0,11068.0,200.0,JUNGLE,4201.062960727915,NA1_5322656392
780.0,BelVethsBBDaddy,Belveth,14.0,62.0,9774.0,6159.0,100.0,JUNGLE,Mtbkiller,Jax,4.0,65.0,11180.0,8316.0,200.0,JUNGLE,2574.778631261336,NA1_5322656392
840.0,BelVethsBBDaddy,Belveth,14.0,62.0,4019.0,6108.0,100.0,JUNGLE,Mtbkiller,Jax,6.0,71.0,11475.0,1248.0,200.0,JUNGLE,8900.086291716501,NA1_5322656392
900.0,BelVethsBBDaddy,Belveth,18.0,74.0,7883.0,3556.0,100.0,JUNGLE,Mtbkiller,Jax,6.0,75.0,10074.0,4929.0,200.0,JUNGLE,2585.6546559817302,NA1_5322656392
960.0,BelVethsBBDaddy,Belveth,19.0,74.0,3905.0,3212.0,100.0,JUNGLE,Mtbkiller,Jax,6.0,83.0,4716.0,10223.0,200.0,JUNGLE,7057.750491480979,NA1_5322656392
1020.0,BelVethsBBDaddy,Belveth,19.0,78.0,3662.0,6311.0,100.0,JUNGLE,Mtbkiller,Jax,7.0,87.0,12272.0,6653.0,200.0,JUNGLE,8616.789657407218,NA1_5322656392
1080.0,BelVethsBBDaddy,Belveth,19.0,88.0,5342.0,7005.0,100.0,JUNGLE,Mtbkiller,Jax,10.0,99.0,6649.0,11382.0,200.0,JUNGLE,4567.973073475806,NA1_5322656392
1140.0,BelVethsBBDaddy,Belveth,19.0,95.0,2987.0,1766.0,100.0,JUNGLE,Mtbkiller,Jax,10.0,107.0,8506.0,3500.0,200.0,JUNGLE,5784.99066550673,NA1_5322656392
1200.0,BelVethsBBDaddy,Belveth,22.0,105.0,3996.0,6532.0,100.0,JUNGLE,Mtbkiller,Jax,11.0,111.0,10077.0,9044.0,200.0,JUNGLE,6579.415247573298,NA1_5322656392
1260.0,BelVethsBBDaddy,Belveth,25.0,112.0,5850.0,12398.0,100.0,JUNGLE,Mtbkiller,Jax,11.0,119.0,4810.0,8679.0,200.0,JUNGLE,3861.678521057909,NA1_5322656392
1320.0,BelVethsBBDaddy,Belveth,25.0,113.0,394.0,461.0,100.0,JUNGLE,Mtbkiller,Jax,11.0,119.0,2894.0,11586.0,200.0,JUNGLE,11402.43943198121,NA1_5322656392
1380.0,BelVethsBBDaddy,Belveth,25.0,123.0,2400.0,8335.0,100.0,JUNGLE,Mtbkiller,Jax,15.0,119.0,12980.0,5961.0,200.0,JUNGLE,10843.075025102427,NA1_5322656392
1440.0,BelVethsBBDaddy,Belveth,25.0,131.0,5692.0,12716.0,100.0,JUNGLE,Mtbkiller,Jax,21.0,123.0,7100.0,4552.0,200.0,JUNGLE,8284.525333415308,NA1_5322656392
1500.0,BelVethsBBDaddy,Belveth,25.0,131.0,3832.0,8568.0,100.0,JUNGLE,Mtbkiller,Jax,21.0,127.0,6713.0,4786.0,200.0,JUNGLE,4754.3332865923485,NA1_5322656392
1560.0,BelVethsBBDaddy,Belveth,25.0,131.0,10600.0,4792.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,135.0,10315.0,4508.0,200.0,JUNGLE,402.3443798538759,NA1_5322656392
1620.0,BelVethsBBDaddy,Belveth,25.0,135.0,10402.0,4882.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,135.0,13201.0,8493.0,200.0,JUNGLE,4568.776860386158,NA1_5322656392
1680.0,BelVethsBBDaddy,Belveth,25.0,139.0,3334.0,8032.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,135.0,11658.0,3694.0,200.0,JUNGLE,9386.544625153603,NA1_5322656392
1740.0,BelVethsBBDaddy,Belveth,33.0,151.0,8533.0,6659.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,147.0,8490.0,6705.0,200.0,JUNGLE,62.96824596572466,NA1_5322656392
1800.0,BelVethsBBDaddy,Belveth,33.0,151.0,5246.0,4792.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,147.0,10372.0,11694.0,200.0,JUNGLE,8597.294923404686,NA1_5322656392
1860.0,BelVethsBBDaddy,Belveth,35.0,155.0,13643.0,7501.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,147.0,12860.0,11360.0,200.0,JUNGLE,3937.6350770481513,NA1_5322656392
1920.0,BelVethsBBDaddy,Belveth,40.0,159.0,14041.0,4694.0,100.0,JUNGLE,Mtbkiller,Jax,22.0,151.0,4956.0,5794.0,200.0,JUNGLE,9151.350993159425,NA1_5322656392
1980.0,BelVethsBBDaddy,Belveth,43.0,159.0,8207.0,8138.0,100.0,JUNGLE,Mtbkiller,Jax,23.0,155.0,2947.0,3224.0,200.0,JUNGLE,7198.26340168238,NA1_5322656392
